ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
17103,Shopping,1920,26.15050395,91.73353109,1419,car,high,9,0,06-10-2016,13:30:00
17104,Shopping,1920,26.15050395,91.73353109,1421,car,average,7,0,06-10-2016,13:57:00
17105,Shopping,1920,26.15050395,91.73353109,1388,car,average,4,0,06-10-2016,14:30:00
17106,Shopping,1920,26.15050395,91.73353109,1346,car,low,3,0,06-10-2016,15:04:00
17107,Shopping,1920,26.15050395,91.73353109,1269,car,low,3,0,06-10-2016,15:31:00
17108,Shopping,1920,26.15050395,91.73353109,1170,cycle,low,3,0,06-10-2016,16:04:00
17109,Shopping,1920,26.15050395,91.73353109,1028,cycle,low,2,0,06-10-2016,16:30:00
17110,Shopping,1920,26.15050395,91.73353109,587,car,low,2,0,07-10-2016,08:03:00
17111,Shopping,1920,26.15050395,91.73353109,738,truck,low,2,0,07-10-2016,08:30:00
17112,Shopping,1920,26.15050395,91.73353109,900,car,low,3,0,07-10-2016,09:04:00
17113,Shopping,1920,26.15050395,91.73353109,1013,car,average,3,0,07-10-2016,09:30:00
17114,Shopping,1920,26.15050395,91.73353109,1125,car,low,3,0,07-10-2016,09:57:00
17115,Shopping,1920,26.15050395,91.73353109,1186,car,average,5,0,07-10-2016,10:30:00
17116,Shopping,1920,26.15050395,91.73353109,1229,cycle,average,5,0,07-10-2016,10:57:00
17117,Shopping,1920,26.15050395,91.73353109,1250,car,average,6,0,07-10-2016,11:30:00
17118,Shopping,1920,26.15050395,91.73353109,1256,car,high,10,0,07-10-2016,12:03:00
17119,Shopping,1920,26.15050395,91.73353109,1262,truck,high,10,0,07-10-2016,12:30:00
17120,Shopping,1920,26.15050395,91.73353109,1267,truck,high,9,0,07-10-2016,13:04:00
17121,Shopping,1920,26.15050395,91.73353109,1256,car,average,6,0,07-10-2016,13:30:00
17122,Shopping,1920,26.15050395,91.73353109,1245,car,average,5,0,07-10-2016,14:03:00
17123,Shopping,1920,26.15050395,91.73353109,1205,car,average,5,0,07-10-2016,14:30:00
17124,Shopping,1920,26.15050395,91.73353109,1180,truck,low,2,0,07-10-2016,15:04:00
17125,Shopping,1920,26.15050395,91.73353109,1130,bike,low,3,0,07-10-2016,15:30:00
17126,Shopping,1920,26.15050395,91.73353109,1051,bike,low,3,0,07-10-2016,15:57:00
17127,Shopping,1920,26.15050395,91.73353109,906,car,low,2,0,07-10-2016,16:30:00
17128,Shopping,1920,26.15050395,91.73353109,304,car,average,2,0,08-10-2016,07:57:00
17129,Shopping,1920,26.15050395,91.73353109,337,bike,low,1,0,08-10-2016,08:30:00
17130,Shopping,1920,26.15050395,91.73353109,397,bike,low,2,0,08-10-2016,08:57:00
17131,Shopping,1920,26.15050395,91.73353109,455,bike,low,3,0,08-10-2016,09:30:00
17132,Shopping,1920,26.15050395,91.73353109,532,cycle,low,3,0,08-10-2016,10:04:00
17133,Shopping,1920,26.15050395,91.73353109,584,cycle,average,4,0,08-10-2016,10:30:00
17134,Shopping,1920,26.15050395,91.73353109,626,bike,average,4,0,08-10-2016,10:57:00
17135,Shopping,1920,26.15050395,91.73353109,701,bike,high,8,0,08-10-2016,11:30:00
17136,Shopping,1920,26.15050395,91.73353109,763,car,high,9,0,08-10-2016,12:04:00
17137,Shopping,1920,26.15050395,91.73353109,805,car,high,9,0,08-10-2016,12:30:00
17138,Shopping,1920,26.15050395,91.73353109,855,car,high,8,0,08-10-2016,13:04:00
17139,Shopping,1920,26.15050395,91.73353109,875,bike,average,6,0,08-10-2016,13:30:00
17140,Shopping,1920,26.15050395,91.73353109,917,car,average,5,0,08-10-2016,14:03:00
17141,Shopping,1920,26.15050395,91.73353109,925,car,average,5,0,08-10-2016,14:30:00
17142,Shopping,1920,26.15050395,91.73353109,954,car,average,4,0,08-10-2016,14:57:00
17143,Shopping,1920,26.15050395,91.73353109,924,car,low,3,0,08-10-2016,15:30:00
17144,Shopping,1920,26.15050395,91.73353109,865,bike,low,2,0,08-10-2016,16:04:00
17145,Shopping,1920,26.15050395,91.73353109,782,bike,low,2,0,08-10-2016,16:30:00
17146,Shopping,1920,26.15050395,91.73353109,285,cycle,average,4,1,09-10-2016,08:04:00
17147,Shopping,1920,26.15050395,91.73353109,248,truck,low,2,1,09-10-2016,08:30:00
17148,Shopping,1920,26.15050395,91.73353109,259,car,low,3,1,09-10-2016,09:04:00
17149,Shopping,1920,26.15050395,91.73353109,282,car,average,4,1,09-10-2016,09:30:00
17150,Shopping,1920,26.15050395,91.73353109,297,car,low,3,1,09-10-2016,09:57:00
17151,Shopping,1920,26.15050395,91.73353109,308,cycle,high,8,1,09-10-2016,10:30:00
17152,Shopping,1920,26.15050395,91.73353109,332,car,average,7,1,09-10-2016,11:04:00
17153,Shopping,1920,26.15050395,91.73353109,380,car,average,8,1,09-10-2016,11:30:00
17154,Shopping,1920,26.15050395,91.73353109,417,car,average,8,1,09-10-2016,11:57:00
17155,Shopping,1920,26.15050395,91.73353109,465,car,high,11,1,09-10-2016,12:30:00
17156,Shopping,1920,26.15050395,91.73353109,480,car,high,10,1,09-10-2016,13:04:00
17157,Shopping,1920,26.15050395,91.73353109,487,car,high,10,1,09-10-2016,13:30:00
17158,Shopping,1920,26.15050395,91.73353109,487,bike,average,6,1,09-10-2016,14:03:00
17159,Shopping,1920,26.15050395,91.73353109,497,cycle,average,6,1,09-10-2016,14:30:00
17160,Shopping,1920,26.15050395,91.73353109,478,truck,low,4,1,09-10-2016,15:04:00
17161,Shopping,1920,26.15050395,91.73353109,454,car,low,4,1,09-10-2016,15:30:00
17162,Shopping,1920,26.15050395,91.73353109,421,cycle,low,3,1,09-10-2016,16:03:00
17163,Shopping,1920,26.15050395,91.73353109,375,car,low,2,1,09-10-2016,16:30:00
17164,Shopping,1920,26.15050395,91.73353109,540,car,low,2,0,10-10-2016,08:04:00
17165,Shopping,1920,26.15050395,91.73353109,667,car,average,3,0,10-10-2016,08:30:00
17166,Shopping,1920,26.15050395,91.73353109,876,car,average,3,0,10-10-2016,09:04:00
17167,Shopping,1920,26.15050395,91.73353109,1049,bike,low,2,0,10-10-2016,09:30:00
17168,Shopping,1920,26.15050395,91.73353109,1200,car,low,4,0,10-10-2016,10:03:00
17169,Shopping,1920,26.15050395,91.73353109,1238,car,average,5,0,10-10-2016,10:30:00
17170,Shopping,1920,26.15050395,91.73353109,1281,bike,average,5,0,10-10-2016,10:57:00
17171,Shopping,1920,26.15050395,91.73353109,1300,cycle,average,6,0,10-10-2016,11:30:00
17172,Shopping,1920,26.15050395,91.73353109,1324,bike,average,6,0,10-10-2016,11:57:00
17173,Shopping,1920,26.15050395,91.73353109,1331,car,high,9,0,10-10-2016,12:30:00
17174,Shopping,1920,26.15050395,91.73353109,1335,car,high,8,0,10-10-2016,13:04:00
17175,Shopping,1920,26.15050395,91.73353109,1327,car,high,9,0,10-10-2016,13:30:00
17176,Shopping,1920,26.15050395,91.73353109,1307,cycle,average,5,0,10-10-2016,14:03:00
17177,Shopping,1920,26.15050395,91.73353109,1276,car,average,4,0,10-10-2016,14:30:00
17178,Shopping,1920,26.15050395,91.73353109,1244,car,high,7,0,10-10-2016,14:57:00
17179,Shopping,1920,26.15050395,91.73353109,1197,car,low,3,0,10-10-2016,15:30:00
17180,Shopping,1920,26.15050395,91.73353109,1135,car,low,2,0,10-10-2016,15:57:00
17181,Shopping,1920,26.15050395,91.73353109,1003,car,low,2,0,10-10-2016,16:30:00
17182,Shopping,1920,26.15050395,91.73353109,564,car,low,2,0,11-10-2016,08:04:00
17183,Shopping,1920,26.15050395,91.73353109,696,car,low,2,0,11-10-2016,08:30:00
17184,Shopping,1920,26.15050395,91.73353109,852,car,low,3,0,11-10-2016,08:57:00
17185,Shopping,1920,26.15050395,91.73353109,1082,bike,low,3,0,11-10-2016,09:30:00
17186,Shopping,1920,26.15050395,91.73353109,1210,car,low,3,0,11-10-2016,09:57:00
17187,Shopping,1920,26.15050395,91.73353109,1310,cycle,average,5,0,11-10-2016,10:30:00
17188,Shopping,1920,26.15050395,91.73353109,1343,truck,average,4,0,11-10-2016,10:57:00
17189,Shopping,1920,26.15050395,91.73353109,1369,cycle,average,6,0,11-10-2016,11:30:00
17190,Shopping,1920,26.15050395,91.73353109,1396,truck,high,10,0,11-10-2016,12:03:00
17191,Shopping,1920,26.15050395,91.73353109,1431,car,high,10,0,11-10-2016,12:30:00
17192,Shopping,1920,26.15050395,91.73353109,1425,bike,high,9,0,11-10-2016,13:04:00
17193,Shopping,1920,26.15050395,91.73353109,1406,bike,high,9,0,11-10-2016,13:31:00
17194,Shopping,1920,26.15050395,91.73353109,1394,car,average,5,0,11-10-2016,14:04:00
17195,Shopping,1920,26.15050395,91.73353109,1349,car,average,5,0,11-10-2016,14:30:00
17196,Shopping,1920,26.15050395,91.73353109,1290,car,low,3,0,11-10-2016,15:03:00
17197,Shopping,1920,26.15050395,91.73353109,1226,car,low,3,0,11-10-2016,15:33:00
17198,Shopping,1920,26.15050395,91.73353109,1149,truck,average,3,0,11-10-2016,16:01:00
17199,Shopping,1920,26.15050395,91.73353109,1006,car,low,2,0,11-10-2016,16:26:00
17200,Shopping,1920,26.15050395,91.73353109,608,bike,low,2,0,12-10-2016,08:04:00
17201,Shopping,1920,26.15050395,91.73353109,734,car,low,2,0,12-10-2016,08:31:00
17202,Shopping,1920,26.15050395,91.73353109,943,car,low,2,0,12-10-2016,09:03:00
17203,Shopping,1920,26.15050395,91.73353109,1097,car,low,3,0,12-10-2016,09:26:00
17204,Shopping,1920,26.15050395,91.73353109,1263,car,low,3,0,12-10-2016,10:01:00
17205,Shopping,1920,26.15050395,91.73353109,1333,car,average,5,0,12-10-2016,10:31:00
17206,Shopping,1920,26.15050395,91.73353109,1374,car,average,7,0,12-10-2016,11:04:00
17207,Shopping,1920,26.15050395,91.73353109,1392,car,high,9,0,12-10-2016,11:31:00
17208,Shopping,1920,26.15050395,91.73353109,1394,car,high,9,0,12-10-2016,12:04:00
17209,Shopping,1920,26.15050395,91.73353109,1407,car,high,10,0,12-10-2016,12:31:00
17210,Shopping,1920,26.15050395,91.73353109,1397,cycle,high,8,0,12-10-2016,13:04:00
17211,Shopping,1920,26.15050395,91.73353109,1390,truck,high,9,0,12-10-2016,13:34:00
17212,Shopping,1920,26.15050395,91.73353109,1374,car,average,5,0,12-10-2016,14:03:00
17213,Shopping,1920,26.15050395,91.73353109,1346,car,average,5,0,12-10-2016,14:34:00
17214,Shopping,1920,26.15050395,91.73353109,1263,car,low,4,0,12-10-2016,15:01:00
17215,Shopping,1920,26.15050395,91.73353109,1205,car,low,3,0,12-10-2016,15:30:00
17216,Shopping,1920,26.15050395,91.73353109,1124,car,low,3,0,12-10-2016,15:57:00
17217,Shopping,1920,26.15050395,91.73353109,972,car,low,2,0,12-10-2016,16:31:00
17218,Shopping,1920,26.15050395,91.73353109,532,car,low,2,0,13-10-2016,07:57:00
17219,Shopping,1920,26.15050395,91.73353109,727,truck,low,2,0,13-10-2016,08:31:00
17220,Shopping,1920,26.15050395,91.73353109,925,truck,low,3,0,13-10-2016,09:04:00
17221,Shopping,1920,26.15050395,91.73353109,1102,car,low,3,0,13-10-2016,09:31:00
17222,Shopping,1920,26.15050395,91.73353109,1240,car,low,3,0,13-10-2016,09:57:00
17223,Shopping,1920,26.15050395,91.73353109,1322,cycle,average,5,0,13-10-2016,10:31:00
17224,Shopping,1920,26.15050395,91.73353109,1367,truck,average,7,0,13-10-2016,11:04:00
17225,Shopping,1920,26.15050395,91.73353109,1393,car,average,6,0,13-10-2016,11:31:00
17226,Shopping,1920,26.15050395,91.73353109,1425,truck,average,6,0,13-10-2016,11:57:00
17227,Shopping,1920,26.15050395,91.73353109,1428,car,high,10,0,13-10-2016,12:31:00
17228,Shopping,1920,26.15050395,91.73353109,1428,bike,high,9,0,13-10-2016,13:04:00
17229,Shopping,1920,26.15050395,91.73353109,1426,car,high,9,0,13-10-2016,13:31:00
17230,Shopping,1920,26.15050395,91.73353109,1402,bike,high,9,0,13-10-2016,13:57:00
17231,Shopping,1920,26.15050395,91.73353109,1366,car,average,5,0,13-10-2016,14:31:00
17232,Shopping,1920,26.15050395,91.73353109,1335,car,low,3,0,13-10-2016,15:04:00
17233,Shopping,1920,26.15050395,91.73353109,1292,truck,low,3,0,13-10-2016,15:31:00
17234,Shopping,1920,26.15050395,91.73353109,1204,car,low,3,0,13-10-2016,16:04:00
17235,Shopping,1920,26.15050395,91.73353109,1069,car,low,2,0,13-10-2016,16:31:00
17236,Shopping,1920,26.15050395,91.73353109,556,bike,low,2,0,14-10-2016,08:01:00
17237,Shopping,1920,26.15050395,91.73353109,689,car,low,2,0,14-10-2016,08:27:00
17238,Shopping,1920,26.15050395,91.73353109,858,car,low,3,0,14-10-2016,09:01:00
17239,Shopping,1920,26.15050395,91.73353109,1010,cycle,low,3,0,14-10-2016,09:27:00
17240,Shopping,1920,26.15050395,91.73353109,1142,car,low,4,0,14-10-2016,10:01:00
17241,Shopping,1920,26.15050395,91.73353109,1192,car,low,4,0,14-10-2016,10:27:00
17242,Shopping,1920,26.15050395,91.73353109,1220,bike,average,6,0,14-10-2016,11:01:00
17243,Shopping,1920,26.15050395,91.73353109,1239,car,average,7,0,14-10-2016,11:27:00
17244,Shopping,1920,26.15050395,91.73353109,1240,car,high,10,0,14-10-2016,12:01:00
17245,Shopping,1920,26.15050395,91.73353109,1226,car,high,9,0,14-10-2016,12:27:00
17246,Shopping,1920,26.15050395,91.73353109,1225,bike,average,6,0,14-10-2016,13:01:00
17247,Shopping,1920,26.15050395,91.73353109,1205,car,high,9,0,14-10-2016,13:27:00
17248,Shopping,1920,26.15050395,91.73353109,1191,car,average,4,0,14-10-2016,14:01:00
17249,Shopping,1920,26.15050395,91.73353109,1182,car,average,5,0,14-10-2016,14:34:00
17250,Shopping,1920,26.15050395,91.73353109,1134,car,low,2,0,14-10-2016,15:01:00
17251,Shopping,1920,26.15050395,91.73353109,1048,car,low,3,0,14-10-2016,15:27:00
17252,Shopping,1920,26.15050395,91.73353109,969,car,average,3,0,14-10-2016,16:01:00
17253,Shopping,1920,26.15050395,91.73353109,832,car,low,2,0,14-10-2016,16:34:00
17254,Shopping,1920,26.15050395,91.73353109,290,car,low,2,0,15-10-2016,08:01:00
17255,Shopping,1920,26.15050395,91.73353109,342,car,low,2,0,15-10-2016,08:34:00
17256,Shopping,1920,26.15050395,91.73353109,391,car,low,2,0,15-10-2016,09:01:00
17257,Shopping,1920,26.15050395,91.73353109,437,bike,low,2,0,15-10-2016,09:27:00
17258,Shopping,1920,26.15050395,91.73353109,500,car,low,3,0,15-10-2016,10:01:00
17259,Shopping,1920,26.15050395,91.73353109,552,car,low,3,0,15-10-2016,10:27:00
17260,Shopping,1920,26.15050395,91.73353109,613,car,average,5,0,15-10-2016,11:01:00
17261,Shopping,1920,26.15050395,91.73353109,629,car,average,6,0,15-10-2016,11:27:00
17262,Shopping,1920,26.15050395,91.73353109,669,cycle,high,9,0,15-10-2016,12:01:00
17263,Shopping,1920,26.15050395,91.73353109,708,car,high,9,0,15-10-2016,12:27:00
17264,Shopping,1920,26.15050395,91.73353109,783,bike,high,9,0,15-10-2016,13:01:00
17265,Shopping,1920,26.15050395,91.73353109,848,cycle,high,8,0,15-10-2016,13:34:00
17266,Shopping,1920,26.15050395,91.73353109,863,car,average,5,0,15-10-2016,14:01:00
17267,Shopping,1920,26.15050395,91.73353109,880,truck,average,5,0,15-10-2016,14:27:00
17268,Shopping,1920,26.15050395,91.73353109,905,car,low,3,0,15-10-2016,15:01:00
17269,Shopping,1920,26.15050395,91.73353109,881,cycle,low,3,0,15-10-2016,15:27:00
17270,Shopping,1920,26.15050395,91.73353109,853,bike,low,2,0,15-10-2016,16:01:00
17271,Shopping,1920,26.15050395,91.73353109,789,car,low,2,0,15-10-2016,16:27:00
17272,Shopping,1920,26.15050395,91.73353109,297,car,low,3,1,16-10-2016,08:04:00
17273,Shopping,1920,26.15050395,91.73353109,324,car,low,3,1,16-10-2016,08:27:00
17274,Shopping,1920,26.15050395,91.73353109,420,car,average,4,1,16-10-2016,09:01:00
17275,Shopping,1920,26.15050395,91.73353109,520,truck,low,3,1,16-10-2016,09:27:00
17276,Shopping,1920,26.15050395,91.73353109,675,truck,low,5,1,16-10-2016,10:04:00
17277,Shopping,1920,26.15050395,91.73353109,743,car,average,6,1,16-10-2016,10:34:00
17278,Shopping,1920,26.15050395,91.73353109,796,cycle,average,8,1,16-10-2016,11:01:00
17279,Shopping,1920,26.15050395,91.73353109,860,car,average,8,1,16-10-2016,11:27:00
17280,Shopping,1920,26.15050395,91.73353109,943,cycle,high,13,1,16-10-2016,12:01:00
17281,Shopping,1920,26.15050395,91.73353109,968,car,high,13,1,16-10-2016,12:27:00
17282,Shopping,1920,26.15050395,91.73353109,965,car,high,12,1,16-10-2016,13:01:00
17283,Shopping,1920,26.15050395,91.73353109,930,bike,high,11,1,16-10-2016,13:27:00
17284,Shopping,1920,26.15050395,91.73353109,871,car,average,7,1,16-10-2016,14:01:00
17285,Shopping,1920,26.15050395,91.73353109,794,car,average,6,1,16-10-2016,14:34:00
17286,Shopping,1920,26.15050395,91.73353109,714,car,low,4,1,16-10-2016,15:01:00
17287,Shopping,1920,26.15050395,91.73353109,629,car,low,3,1,16-10-2016,15:31:00
17288,Shopping,1920,26.15050395,91.73353109,567,car,low,3,1,16-10-2016,15:57:00
17289,Shopping,1920,26.15050395,91.73353109,470,car,low,2,1,16-10-2016,16:31:00
17290,Shopping,1920,26.15050395,91.73353109,535,car,low,3,0,17-10-2016,08:01:00
17291,Shopping,1920,26.15050395,91.73353109,639,car,low,3,0,17-10-2016,08:27:00
17292,Shopping,1920,26.15050395,91.73353109,802,bike,low,3,0,17-10-2016,09:01:00
17293,Shopping,1920,26.15050395,91.73353109,940,car,low,3,0,17-10-2016,09:27:00
17294,Shopping,1920,26.15050395,91.73353109,1113,car,low,4,0,17-10-2016,10:04:00
17295,Shopping,1920,26.15050395,91.73353109,1182,car,average,5,0,17-10-2016,10:31:00
17296,Shopping,1920,26.15050395,91.73353109,1248,car,average,7,0,17-10-2016,11:04:00
17297,Shopping,1920,26.15050395,91.73353109,1267,car,average,6,0,17-10-2016,11:31:00
17298,Shopping,1920,26.15050395,91.73353109,1285,truck,high,9,0,17-10-2016,12:04:00
17299,Shopping,1920,26.15050395,91.73353109,1288,car,high,10,0,17-10-2016,12:31:00
17300,Shopping,1920,26.15050395,91.73353109,1292,car,high,9,0,17-10-2016,12:57:00
17301,Shopping,1920,26.15050395,91.73353109,1278,cycle,high,8,0,17-10-2016,13:31:00
17302,Shopping,1920,26.15050395,91.73353109,1277,car,average,5,0,17-10-2016,14:04:00
17303,Shopping,1920,26.15050395,91.73353109,1274,car,high,6,0,17-10-2016,14:31:00
17304,Shopping,1920,26.15050395,91.73353109,1242,car,high,7,0,17-10-2016,14:57:00
17305,Shopping,1920,26.15050395,91.73353109,1174,truck,low,3,0,17-10-2016,15:31:00
17306,Shopping,1920,26.15050395,91.73353109,1097,bike,low,3,0,17-10-2016,15:57:00
17307,Shopping,1920,26.15050395,91.73353109,943,car,low,3,0,17-10-2016,16:28:00
17308,Shopping,1920,26.15050395,91.73353109,604,bike,average,3,0,18-10-2016,08:01:00
17309,Shopping,1920,26.15050395,91.73353109,733,car,low,2,0,18-10-2016,08:28:00
17310,Shopping,1920,26.15050395,91.73353109,925,cycle,average,3,0,18-10-2016,09:01:00
17311,Shopping,1920,26.15050395,91.73353109,1092,bike,low,4,0,18-10-2016,09:28:00
17312,Shopping,1920,26.15050395,91.73353109,1244,car,low,4,0,18-10-2016,10:01:00
17313,Shopping,1920,26.15050395,91.73353109,1318,car,low,4,0,18-10-2016,10:28:00
17314,Shopping,1920,26.15050395,91.73353109,1370,cycle,average,7,0,18-10-2016,11:01:00
17315,Shopping,1920,26.15050395,91.73353109,1361,car,average,6,0,18-10-2016,11:27:00
17316,Shopping,1920,26.15050395,91.73353109,1397,car,high,9,0,18-10-2016,12:01:00
17317,Shopping,1920,26.15050395,91.73353109,1409,truck,high,10,0,18-10-2016,12:27:00
17318,Shopping,1920,26.15050395,91.73353109,1409,bike,average,7,0,18-10-2016,13:01:00
17319,Shopping,1920,26.15050395,91.73353109,1405,bike,high,8,0,18-10-2016,13:28:00
17320,Shopping,1920,26.15050395,91.73353109,1387,bike,average,6,0,18-10-2016,13:54:00
17321,Shopping,1920,26.15050395,91.73353109,1372,truck,average,5,0,18-10-2016,14:27:00
17322,Shopping,1920,26.15050395,91.73353109,1329,car,low,3,0,18-10-2016,15:01:00
17323,Shopping,1920,26.15050395,91.73353109,1260,car,low,3,0,18-10-2016,15:27:00
17324,Shopping,1920,26.15050395,91.73353109,1219,bike,low,3,0,18-10-2016,15:55:00
17325,Shopping,1920,26.15050395,91.73353109,1164,truck,low,2,0,18-10-2016,16:27:00
17326,Shopping,1920,26.15050395,91.73353109,632,car,average,3,0,19-10-2016,08:05:00
17327,Shopping,1920,26.15050395,91.73353109,730,bike,low,2,0,19-10-2016,08:25:00
17328,Shopping,1920,26.15050395,91.73353109,956,car,low,3,0,19-10-2016,08:58:00
17329,Shopping,1920,26.15050395,91.73353109,1161,cycle,low,3,0,19-10-2016,09:32:00
17330,Shopping,1920,26.15050395,91.73353109,1262,car,low,3,0,19-10-2016,09:58:00
17331,Shopping,1920,26.15050395,91.73353109,1360,truck,low,4,0,19-10-2016,10:25:00
17332,Shopping,1920,26.15050395,91.73353109,1408,car,average,5,0,19-10-2016,10:59:00
17333,Shopping,1920,26.15050395,91.73353109,1412,car,high,9,0,19-10-2016,11:25:00
17334,Shopping,1920,26.15050395,91.73353109,1437,cycle,average,6,0,19-10-2016,11:59:00
17335,Shopping,1920,26.15050395,91.73353109,1439,car,high,10,0,19-10-2016,12:25:00
17336,Shopping,1920,26.15050395,91.73353109,1418,car,high,10,0,19-10-2016,12:58:00
17337,Shopping,1920,26.15050395,91.73353109,1419,cycle,average,6,0,19-10-2016,13:25:00
17338,Shopping,1920,26.15050395,91.73353109,1390,cycle,average,6,0,19-10-2016,13:58:00
17339,Shopping,1920,26.15050395,91.73353109,1376,bike,average,5,0,19-10-2016,14:32:00
17340,Shopping,1920,26.15050395,91.73353109,1352,car,average,5,0,19-10-2016,14:58:00
17341,Shopping,1920,26.15050395,91.73353109,1275,cycle,low,3,0,19-10-2016,15:32:00
17342,Shopping,1920,26.15050395,91.73353109,1177,bike,low,3,0,19-10-2016,15:59:00
17343,Shopping,1920,26.15050395,91.73353109,1028,bike,low,2,0,19-10-2016,16:25:00
17344,Shopping,1920,26.15050395,91.73353109,270,truck,low,2,0,22-10-2016,07:59:00
17345,Shopping,1920,26.15050395,91.73353109,288,car,low,2,0,22-10-2016,08:26:00
17346,Shopping,1920,26.15050395,91.73353109,341,cycle,low,2,0,22-10-2016,08:59:00
17347,Shopping,1920,26.15050395,91.73353109,380,car,low,3,0,22-10-2016,09:26:00
17348,Shopping,1920,26.15050395,91.73353109,461,bike,low,3,0,22-10-2016,09:59:00
