ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
15858,Others-CCCPS98,3103,26.14749998,91.72797778,1035,car,average,5,0,10-10-2016,10:57:00
15859,Others-CCCPS98,3103,26.14749998,91.72797778,1068,bike,high,8,0,10-10-2016,11:30:00
15860,Others-CCCPS98,3103,26.14749998,91.72797778,1081,car,high,9,0,10-10-2016,11:57:00
15861,Others-CCCPS98,3103,26.14749998,91.72797778,1093,car,high,10,0,10-10-2016,12:30:00
15862,Others-CCCPS98,3103,26.14749998,91.72797778,1091,car,high,8,0,10-10-2016,13:04:00
15863,Others-CCCPS98,3103,26.14749998,91.72797778,1082,car,average,5,0,10-10-2016,13:30:00
15864,Others-CCCPS98,3103,26.14749998,91.72797778,1072,cycle,high,6,0,10-10-2016,14:03:00
15865,Others-CCCPS98,3103,26.14749998,91.72797778,1047,car,average,4,0,10-10-2016,14:30:00
15866,Others-CCCPS98,3103,26.14749998,91.72797778,1012,bike,average,5,0,10-10-2016,14:57:00
15867,Others-CCCPS98,3103,26.14749998,91.72797778,956,car,low,3,0,10-10-2016,15:30:00
15868,Others-CCCPS98,3103,26.14749998,91.72797778,919,car,low,3,0,10-10-2016,15:57:00
15869,Others-CCCPS98,3103,26.14749998,91.72797778,841,car,low,2,0,10-10-2016,16:30:00
15870,Others-CCCPS98,3103,26.14749998,91.72797778,660,car,low,2,0,11-10-2016,08:04:00
15871,Others-CCCPS98,3103,26.14749998,91.72797778,727,car,low,2,0,11-10-2016,08:30:00
15872,Others-CCCPS98,3103,26.14749998,91.72797778,831,truck,low,2,0,11-10-2016,08:57:00
15873,Others-CCCPS98,3103,26.14749998,91.72797778,958,car,average,4,0,11-10-2016,09:30:00
15874,Others-CCCPS98,3103,26.14749998,91.72797778,1042,car,low,3,0,11-10-2016,09:57:00
15875,Others-CCCPS98,3103,26.14749998,91.72797778,1122,bike,average,4,0,11-10-2016,10:30:00
15876,Others-CCCPS98,3103,26.14749998,91.72797778,1174,bike,high,7,0,11-10-2016,10:57:00
15877,Others-CCCPS98,3103,26.14749998,91.72797778,1217,bike,average,6,0,11-10-2016,11:30:00
15878,Others-CCCPS98,3103,26.14749998,91.72797778,1259,bike,high,9,0,11-10-2016,12:03:00
15879,Others-CCCPS98,3103,26.14749998,91.72797778,1254,car,high,10,0,11-10-2016,12:30:00
15880,Others-CCCPS98,3103,26.14749998,91.72797778,1265,car,average,6,0,11-10-2016,13:04:00
15881,Others-CCCPS98,3103,26.14749998,91.72797778,1254,bike,high,8,0,11-10-2016,13:31:00
15882,Others-CCCPS98,3103,26.14749998,91.72797778,1238,cycle,average,5,0,11-10-2016,14:04:00
15883,Others-CCCPS98,3103,26.14749998,91.72797778,1200,bike,average,5,0,11-10-2016,14:30:00
15884,Others-CCCPS98,3103,26.14749998,91.72797778,1155,cycle,low,3,0,11-10-2016,15:03:00
15885,Others-CCCPS98,3103,26.14749998,91.72797778,1089,truck,low,3,0,11-10-2016,15:33:00
15886,Others-CCCPS98,3103,26.14749998,91.72797778,1017,car,low,3,0,11-10-2016,16:01:00
15887,Others-CCCPS98,3103,26.14749998,91.72797778,941,car,low,2,0,11-10-2016,16:26:00
15888,Others-CCCPS98,3103,26.14749998,91.72797778,679,bike,average,3,0,12-10-2016,08:04:00
15889,Others-CCCPS98,3103,26.14749998,91.72797778,747,car,low,3,0,12-10-2016,08:31:00
15890,Others-CCCPS98,3103,26.14749998,91.72797778,858,bike,average,4,0,12-10-2016,09:03:00
15891,Others-CCCPS98,3103,26.14749998,91.72797778,926,car,low,3,0,12-10-2016,09:26:00
15892,Others-CCCPS98,3103,26.14749998,91.72797778,1013,car,low,4,0,12-10-2016,10:01:00
15893,Others-CCCPS98,3103,26.14749998,91.72797778,1087,car,average,4,0,12-10-2016,10:31:00
15894,Others-CCCPS98,3103,26.14749998,91.72797778,1136,cycle,average,6,0,12-10-2016,11:04:00
15895,Others-CCCPS98,3103,26.14749998,91.72797778,1167,bike,average,6,0,12-10-2016,11:31:00
15896,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,high,10,0,12-10-2016,12:04:00
15897,Others-CCCPS98,3103,26.14749998,91.72797778,1226,car,high,9,0,12-10-2016,12:31:00
15898,Others-CCCPS98,3103,26.14749998,91.72797778,1239,bike,high,8,0,12-10-2016,13:04:00
15899,Others-CCCPS98,3103,26.14749998,91.72797778,1214,car,high,8,0,12-10-2016,13:34:00
15900,Others-CCCPS98,3103,26.14749998,91.72797778,1202,car,average,5,0,12-10-2016,14:03:00
15901,Others-CCCPS98,3103,26.14749998,91.72797778,1165,car,high,7,0,12-10-2016,14:34:00
15902,Others-CCCPS98,3103,26.14749998,91.72797778,1140,cycle,low,3,0,12-10-2016,15:01:00
15903,Others-CCCPS98,3103,26.14749998,91.72797778,1088,car,average,4,0,12-10-2016,15:30:00
15904,Others-CCCPS98,3103,26.14749998,91.72797778,1050,car,low,2,0,12-10-2016,15:57:00
15905,Others-CCCPS98,3103,26.14749998,91.72797778,961,bike,average,3,0,12-10-2016,16:31:00
15906,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,2,0,13-10-2016,07:57:00
15907,Others-CCCPS98,3103,26.14749998,91.72797778,742,car,low,2,0,13-10-2016,08:31:00
15908,Others-CCCPS98,3103,26.14749998,91.72797778,843,car,low,3,0,13-10-2016,09:04:00
15909,Others-CCCPS98,3103,26.14749998,91.72797778,887,bike,low,3,0,13-10-2016,09:31:00
15910,Others-CCCPS98,3103,26.14749998,91.72797778,983,car,low,2,0,13-10-2016,09:57:00
15911,Others-CCCPS98,3103,26.14749998,91.72797778,1073,car,average,5,0,13-10-2016,10:31:00
15912,Others-CCCPS98,3103,26.14749998,91.72797778,1114,bike,average,6,0,13-10-2016,11:04:00
15913,Others-CCCPS98,3103,26.14749998,91.72797778,1133,car,high,8,0,13-10-2016,11:31:00
15914,Others-CCCPS98,3103,26.14749998,91.72797778,1161,truck,average,6,0,13-10-2016,11:57:00
15915,Others-CCCPS98,3103,26.14749998,91.72797778,1183,bike,average,7,0,13-10-2016,12:31:00
15916,Others-CCCPS98,3103,26.14749998,91.72797778,1219,cycle,high,8,0,13-10-2016,13:04:00
15917,Others-CCCPS98,3103,26.14749998,91.72797778,1210,bike,average,6,0,13-10-2016,13:31:00
15918,Others-CCCPS98,3103,26.14749998,91.72797778,1205,bike,average,6,0,13-10-2016,13:57:00
15919,Others-CCCPS98,3103,26.14749998,91.72797778,1186,car,high,6,0,13-10-2016,14:31:00
15920,Others-CCCPS98,3103,26.14749998,91.72797778,1141,bike,low,3,0,13-10-2016,15:04:00
15921,Others-CCCPS98,3103,26.14749998,91.72797778,1089,car,low,3,0,13-10-2016,15:31:00
15922,Others-CCCPS98,3103,26.14749998,91.72797778,1017,bike,low,3,0,13-10-2016,16:04:00
15923,Others-CCCPS98,3103,26.14749998,91.72797778,947,car,average,3,0,13-10-2016,16:31:00
15924,Others-CCCPS98,3103,26.14749998,91.72797778,692,car,low,3,0,14-10-2016,08:01:00
15925,Others-CCCPS98,3103,26.14749998,91.72797778,766,car,low,2,0,14-10-2016,08:27:00
15926,Others-CCCPS98,3103,26.14749998,91.72797778,894,car,low,2,0,14-10-2016,09:01:00
15927,Others-CCCPS98,3103,26.14749998,91.72797778,1004,cycle,low,3,0,14-10-2016,09:27:00
15928,Others-CCCPS98,3103,26.14749998,91.72797778,1094,car,low,4,0,14-10-2016,10:01:00
15929,Others-CCCPS98,3103,26.14749998,91.72797778,1141,car,low,4,0,14-10-2016,10:27:00
15930,Others-CCCPS98,3103,26.14749998,91.72797778,1184,car,average,6,0,14-10-2016,11:01:00
15931,Others-CCCPS98,3103,26.14749998,91.72797778,1228,car,high,9,0,14-10-2016,11:27:00
15932,Others-CCCPS98,3103,26.14749998,91.72797778,1244,car,high,9,0,14-10-2016,12:01:00
15933,Others-CCCPS98,3103,26.14749998,91.72797778,1242,car,high,10,0,14-10-2016,12:27:00
15934,Others-CCCPS98,3103,26.14749998,91.72797778,1260,car,high,9,0,14-10-2016,13:01:00
15935,Others-CCCPS98,3103,26.14749998,91.72797778,1247,truck,high,9,0,14-10-2016,13:27:00
15936,Others-CCCPS98,3103,26.14749998,91.72797778,1223,car,average,4,0,14-10-2016,14:01:00
15937,Others-CCCPS98,3103,26.14749998,91.72797778,1175,car,average,5,0,14-10-2016,14:34:00
15938,Others-CCCPS98,3103,26.14749998,91.72797778,1125,car,average,3,0,14-10-2016,15:01:00
15939,Others-CCCPS98,3103,26.14749998,91.72797778,1034,car,low,2,0,14-10-2016,15:27:00
15940,Others-CCCPS98,3103,26.14749998,91.72797778,940,car,low,2,0,14-10-2016,16:01:00
15941,Others-CCCPS98,3103,26.14749998,91.72797778,876,car,low,3,0,14-10-2016,16:34:00
15942,Others-CCCPS98,3103,26.14749998,91.72797778,530,car,low,2,0,15-10-2016,08:01:00
15943,Others-CCCPS98,3103,26.14749998,91.72797778,540,car,low,3,0,15-10-2016,08:34:00
15944,Others-CCCPS98,3103,26.14749998,91.72797778,568,car,average,3,0,15-10-2016,09:01:00
15945,Others-CCCPS98,3103,26.14749998,91.72797778,601,car,average,3,0,15-10-2016,09:27:00
15946,Others-CCCPS98,3103,26.14749998,91.72797778,671,car,low,4,0,15-10-2016,10:01:00
15947,Others-CCCPS98,3103,26.14749998,91.72797778,704,car,low,4,0,15-10-2016,10:27:00
15948,Others-CCCPS98,3103,26.14749998,91.72797778,729,car,average,5,0,15-10-2016,11:01:00
15949,Others-CCCPS98,3103,26.14749998,91.72797778,756,car,average,6,0,15-10-2016,11:27:00
15950,Others-CCCPS98,3103,26.14749998,91.72797778,798,bike,high,9,0,15-10-2016,12:01:00
15951,Others-CCCPS98,3103,26.14749998,91.72797778,826,cycle,high,9,0,15-10-2016,12:27:00
15952,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,high,8,0,15-10-2016,13:01:00
15953,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,average,6,0,15-10-2016,13:34:00
15954,Others-CCCPS98,3103,26.14749998,91.72797778,1059,car,average,5,0,15-10-2016,14:01:00
15955,Others-CCCPS98,3103,26.14749998,91.72797778,1062,car,average,5,0,15-10-2016,14:27:00
15956,Others-CCCPS98,3103,26.14749998,91.72797778,1060,cycle,low,3,0,15-10-2016,15:01:00
15957,Others-CCCPS98,3103,26.14749998,91.72797778,1052,bike,low,3,0,15-10-2016,15:27:00
15958,Others-CCCPS98,3103,26.14749998,91.72797778,1049,car,low,3,0,15-10-2016,16:01:00
15959,Others-CCCPS98,3103,26.14749998,91.72797778,1016,bike,low,2,0,15-10-2016,16:27:00
15960,Others-CCCPS98,3103,26.14749998,91.72797778,599,car,average,3,1,16-10-2016,08:04:00
15961,Others-CCCPS98,3103,26.14749998,91.72797778,665,bike,low,3,1,16-10-2016,08:27:00
15962,Others-CCCPS98,3103,26.14749998,91.72797778,798,truck,low,3,1,16-10-2016,09:01:00
15963,Others-CCCPS98,3103,26.14749998,91.72797778,921,car,low,4,1,16-10-2016,09:27:00
15964,Others-CCCPS98,3103,26.14749998,91.72797778,1034,car,low,5,1,16-10-2016,10:04:00
15965,Others-CCCPS98,3103,26.14749998,91.72797778,1064,bike,average,7,1,16-10-2016,10:34:00
15966,Others-CCCPS98,3103,26.14749998,91.72797778,1086,car,high,12,1,16-10-2016,11:01:00
15967,Others-CCCPS98,3103,26.14749998,91.72797778,1163,bike,average,9,1,16-10-2016,11:27:00
15968,Others-CCCPS98,3103,26.14749998,91.72797778,1244,cycle,average,9,1,16-10-2016,12:01:00
15969,Others-CCCPS98,3103,26.14749998,91.72797778,1269,car,average,10,1,16-10-2016,12:27:00
15970,Others-CCCPS98,3103,26.14749998,91.72797778,1279,bike,high,13,1,16-10-2016,13:01:00
15971,Others-CCCPS98,3103,26.14749998,91.72797778,1194,car,high,12,1,16-10-2016,13:27:00
15972,Others-CCCPS98,3103,26.14749998,91.72797778,1065,car,average,7,1,16-10-2016,14:01:00
15973,Others-CCCPS98,3103,26.14749998,91.72797778,974,car,average,7,1,16-10-2016,14:34:00
15974,Others-CCCPS98,3103,26.14749998,91.72797778,930,truck,low,4,1,16-10-2016,15:01:00
15975,Others-CCCPS98,3103,26.14749998,91.72797778,855,car,low,4,1,16-10-2016,15:31:00
15976,Others-CCCPS98,3103,26.14749998,91.72797778,795,bike,low,4,1,16-10-2016,15:57:00
15977,Others-CCCPS98,3103,26.14749998,91.72797778,687,car,low,3,1,16-10-2016,16:31:00
15978,Others-CCCPS98,3103,26.14749998,91.72797778,587,car,low,2,0,17-10-2016,08:01:00
15979,Others-CCCPS98,3103,26.14749998,91.72797778,665,car,average,3,0,17-10-2016,08:27:00
15980,Others-CCCPS98,3103,26.14749998,91.72797778,772,car,average,3,0,17-10-2016,09:01:00
15981,Others-CCCPS98,3103,26.14749998,91.72797778,853,bike,low,3,0,17-10-2016,09:27:00
15982,Others-CCCPS98,3103,26.14749998,91.72797778,951,car,average,5,0,17-10-2016,10:04:00
15983,Others-CCCPS98,3103,26.14749998,91.72797778,1008,car,average,4,0,17-10-2016,10:31:00
15984,Others-CCCPS98,3103,26.14749998,91.72797778,1060,truck,average,6,0,17-10-2016,11:04:00
15985,Others-CCCPS98,3103,26.14749998,91.72797778,1105,car,average,6,0,17-10-2016,11:31:00
15986,Others-CCCPS98,3103,26.14749998,91.72797778,1142,car,high,9,0,17-10-2016,12:04:00
15987,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,high,9,0,17-10-2016,12:31:00
15988,Others-CCCPS98,3103,26.14749998,91.72797778,1172,cycle,average,7,0,17-10-2016,12:57:00
15989,Others-CCCPS98,3103,26.14749998,91.72797778,1191,bike,high,8,0,17-10-2016,13:31:00
15990,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,average,4,0,17-10-2016,14:04:00
15991,Others-CCCPS98,3103,26.14749998,91.72797778,1191,car,average,5,0,17-10-2016,14:31:00
15992,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,average,5,0,17-10-2016,14:57:00
15993,Others-CCCPS98,3103,26.14749998,91.72797778,1148,car,low,3,0,17-10-2016,15:31:00
15994,Others-CCCPS98,3103,26.14749998,91.72797778,1146,car,average,3,0,17-10-2016,15:57:00
15995,Others-CCCPS98,3103,26.14749998,91.72797778,1142,cycle,low,2,0,17-10-2016,16:28:00
15996,Others-CCCPS98,3103,26.14749998,91.72797778,684,car,low,3,0,18-10-2016,08:01:00
15997,Others-CCCPS98,3103,26.14749998,91.72797778,754,car,low,2,0,18-10-2016,08:28:00
15998,Others-CCCPS98,3103,26.14749998,91.72797778,875,cycle,low,3,0,18-10-2016,09:01:00
15999,Others-CCCPS98,3103,26.14749998,91.72797778,984,car,low,3,0,18-10-2016,09:28:00
16000,Others-CCCPS98,3103,26.14749998,91.72797778,1106,bike,low,4,0,18-10-2016,10:01:00
16001,Others-CCCPS98,3103,26.14749998,91.72797778,1185,bike,low,4,0,18-10-2016,10:28:00
16002,Others-CCCPS98,3103,26.14749998,91.72797778,1247,car,average,6,0,18-10-2016,11:01:00
16003,Others-CCCPS98,3103,26.14749998,91.72797778,1274,bike,average,6,0,18-10-2016,11:27:00
16004,Others-CCCPS98,3103,26.14749998,91.72797778,1304,bike,high,10,0,18-10-2016,12:01:00
16005,Others-CCCPS98,3103,26.14749998,91.72797778,1323,car,high,10,0,18-10-2016,12:27:00
16006,Others-CCCPS98,3103,26.14749998,91.72797778,1340,car,average,6,0,18-10-2016,13:01:00
16007,Others-CCCPS98,3103,26.14749998,91.72797778,1342,car,high,9,0,18-10-2016,13:28:00
16008,Others-CCCPS98,3103,26.14749998,91.72797778,1331,car,high,9,0,18-10-2016,13:54:00
